Practice_Code,EasyToGetThrough,HelpfulReception,NotUsedOnlineServices,WebsiteEasyToUse,HavePreferredGP,OftenSeePreferredGP,DidNotTryToGetInfo,OfferedChoice,InPerson,SameDay,GoodExperience,WithGP,GivingYouEnoughTime,ListeningToYou,CareAndConcern,UnderstoodMentalHealthNeeds,Involved,ConfidenceAndTrust,NeedsMet,GoodOverallExperience,Avoided,LongTermCondition,LongCovid,GoodExperienceWhenClosed,White,Aged85OrOver,Aged65OrOver,Unemployed,PermanentlySickOrDisabled,Carer,ParentOrGuardian,NeverSmoked,Heterosexual,SatisfiedOffer
C83014,0.456566002,0.944377231,0.481361235,0.744729116,0.515136999,0.39723745,0.45080395,0.628785085,0.76301302,0.511597983,0.673674597,0.627687258,0.947707083,0.930010708,0.945898726,0.962963864,0.983747717,0.980356322,0.97226451,0.896053524,0.539437254,0.635112092,0.082364066,0.414257059,0.964479014,0.035230977,0.297129043,0.009616087,0.055482197,0.155669677,0.219558382,0.57744449,0.902723392,0.823889564
C83015,0.796787087,0.925180363,0.460500823,0.672869106,0.279374693,0.129503194,0.414490545,0.617424194,0.655912999,0.494943624,0.752237773,0.488772313,0.855402626,0.863049714,0.824065856,0.860577238,0.907025493,0.965398647,0.933236688,0.82394044,0.425999255,0.546959242,0.042276674,0.45409523,1,0.030967926,0.369539362,0.005256169,0.03179324,0.203238268,0.101419393,0.552848568,0.952569597,0.799930691
C83018,0.352920121,0.797160136,0.339695263,0.459033178,0.271639747,0.146607086,0.45424569,0.573899368,0.721098816,0.30866046,0.544573464,0.312349919,0.910961487,0.892573774,0.901198147,0.812454631,0.932843461,0.964217371,0.934662254,0.650743607,0.475457866,0.580255051,0.054995585,0.365281311,0.976331818,0.032311785,0.245771773,0.072674907,0.069358862,0.163671457,0.276010029,0.52977332,0.90844775,0.780698397
C83019,0.398357598,0.865396636,0.614858637,0.536969906,0.320616561,0.110307965,0.371703907,0.587469166,0.625663051,0.512829758,0.596771695,0.559983163,0.872225425,0.894095673,0.872387259,0.88425214,0.918386737,0.903078787,0.8725176,0.73134972,0.498528714,0.784343858,0.146503616,0.488291263,0.99207187,0.05267601,0.444313053,0.041073579,0.069748641,0.25967698,0.1315624,0.472355763,0.923003126,0.712772769
C83020,0.801585226,0.89349826,0.253452094,0.896442995,0.295859174,0.409949029,0.449599498,0.784231088,0.833495821,0.459732656,0.804288028,0.620970747,0.86816387,0.865300067,0.859506392,0.837998939,0.894585245,0.920094146,0.899026268,0.8767417,0.24892753,0.53645939,0.055611533,0.299375527,0.961198279,0.041590958,0.270121356,0.007215369,0.039565634,0.15579219,0.170291837,0.660907921,0.943742212,0.938644386
C83022,0.750700718,0.871008205,0.534926853,0.843900016,0.349661887,0.214397829,0.356893214,0.772396428,0.852189892,0.407511729,0.722601801,0.163901632,0.827052667,0.863547098,0.835321382,0.862826269,0.896650339,0.921119145,0.895680056,0.745900148,0.387093305,0.45056513,0.049556656,0.608793887,0.960842933,0.010949884,0.196191768,0.040065539,0.009417908,0.197931792,0.303675238,0.566556628,0.890300399,0.795830432
C83023,0.342803917,0.795962598,0.398277486,0.681178384,0.276795976,0.195182523,0.393430554,0.676507033,0.747920488,0.428852461,0.543523009,0.435936314,0.787508735,0.845876471,0.777338787,0.861034901,0.891517206,0.921592544,0.867066346,0.668144513,0.508868216,0.593575071,0.039112793,0.366553473,0.942313766,0.011876394,0.24398582,0.083001669,0.05040587,0.152403921,0.126726075,0.599983417,0.913966487,0.805565846
C83025,0.332475069,0.870421535,0.245951341,0.679982168,0.16991815,0.036141824,0.309072906,0.590117988,0.681524059,0.270804448,0.475997549,0.428838389,0.856412115,0.853978172,0.855509465,0.888550704,0.921858638,0.97121804,0.888418498,0.658625076,0.426674161,0.578464115,0.048003958,0.845268895,0.930457686,0.049438266,0.231091773,0.028842932,0.031263071,0.152492373,0.229352307,0.656476926,0.97589518,0.676528641
C83026,0.176317051,0.672571458,0.25363828,0.556949501,0.34191191,0.143397817,0.322544714,0.401626572,0.345989486,0.289748421,0.280388019,0.557345772,0.81609269,0.777528846,0.786535292,0.717463903,0.943359892,0.919853865,0.894712949,0.507412049,0.629358909,0.527583419,0.012079523,0.497859459,0.969495218,0.054367001,0.3209075,0.012971455,0.009360579,0.147718857,0.211621231,0.704101718,0.92213667,0.529531915
C83028,0.609113331,0.943934918,0.695437561,0.687819948,0.262501687,0.545113658,0.34237563,0.516880139,0.467996249,0.538015249,0.571053263,0.345178711,0.877719168,0.846731886,0.822209024,0.669864413,0.862513267,0.918045665,0.915631237,0.739914777,0.472758289,0.728441889,0.016071711,0.475978007,0.941094832,0.040623167,0.294265285,0.040775676,0.085421585,0.216020853,0.189887398,0.512434458,0.947255178,0.742987683
C83029,0.407148871,0.829782555,0.643830068,0.637482092,0.27540013,0.142766187,0.449857898,0.394752995,0.615635272,0.492174916,0.508361224,0.447057281,0.904312737,0.877593255,0.91059009,0.813835024,0.83636346,0.918174811,0.916525659,0.647149759,0.538341865,0.549258351,0.02442368,0.457095849,0.962757844,0.049258144,0.315662299,0.014156105,0.015965247,0.334171919,0.229046176,0.646218468,0.871794115,0.737419566
C83030,0.928024106,0.931419542,0.366470009,0.805783471,0.568911397,0.451738704,0.55445711,0.869537506,0.770631189,0.537341662,0.764572934,0.305195785,0.963598638,0.940760253,0.946872327,0.922873625,0.97349056,0.969905384,0.960895507,0.945593411,0.297698377,0.638239703,0.080313603,0.561869538,0.994654701,0.043043804,0.290761756,0.021659655,0.087494657,0.167787017,0.177080025,0.54105355,0.946620892,0.901805397
C83031,0.464831666,0.877734297,0.323040962,0.803361028,0.311507562,0.258247698,0.291319174,0.592471222,0.769607075,0.36266786,0.572566303,0.397651451,0.888514434,0.85392116,0.868663619,0.818515265,0.971827543,0.958569458,0.959014776,0.739101407,0.40420716,0.611625383,0.037544367,0.456530647,0.956778482,0.026526867,0.370279672,0.015859776,0.037089877,0.286487033,0.120094713,0.573181303,0.971175473,0.843732483
C83032,0.401305682,0.839373752,0.436962782,0.524216075,0.393963793,0.289398986,0.394219606,0.579162787,0.713730592,0.305809417,0.580200713,0.194884043,0.815099624,0.759959345,0.789436826,0.813390117,0.906008291,0.923209718,0.951551264,0.702807164,0.490670941,0.745478569,0.070328412,0.633942726,0.933189358,0.051719978,0.486898772,0.071693549,0.031798145,0.29559338,0.063463987,0.512600691,0.918864901,0.870769134
C83033,0.913755465,0.910918673,0.418611748,0.813503693,0.616341643,0.717821803,0.442587178,0.786629006,0.769861632,0.418510939,0.871655083,0.737824077,0.960924375,0.946683621,0.945354062,0.916116558,0.976092229,0.953110286,0.973176015,0.908144363,0.402145301,0.5666817,0.011800275,0.579741492,0.987485494,0.02841728,0.326144581,0.016669588,0.04604998,0.123138033,0.192223079,0.523437852,0.931536223,0.875673909
C83035,0.702755197,0.868335714,0.495105118,0.616807862,0.412310022,0.325251271,0.458244953,0.578588377,0.430339273,0.37193655,0.696078543,0.438769815,0.947148933,0.927273059,0.918357098,0.983463968,0.953316142,0.978968622,0.958304217,0.757083736,0.419712638,0.613499715,0.013805068,0.516268591,0.990314777,0.029933346,0.299266195,0.014638152,0.024287675,0.231585654,0.157521045,0.596379102,0.961024883,0.747836491
C83036,0.685541333,0.817115161,0.520479243,0.557943612,0.429049563,0.232533998,0.458158197,0.458728831,0.618211083,0.596517063,0.595879043,0.265330566,0.857155672,0.796944496,0.85492422,0.75641834,0.850013168,0.903105889,0.868941344,0.777333476,0.537751281,0.688041253,0.05233634,0.289856527,0.952756186,0.04815379,0.325604494,0.03110174,0.045153469,0.282714072,0.213218989,0.599519819,0.886139853,0.779817943
C83037,0.534908595,0.915260573,0.25251182,0.71601622,0.328561023,0.458498025,0.419954405,0.695244723,0.681179552,0.446019579,0.651279499,0.509660379,0.88026301,0.868714578,0.881418993,0.793049595,0.885267825,0.936462065,0.905014609,0.819314206,0.470088626,0.552896208,0.047512286,0.616249995,0.988354986,0.053258844,0.365452519,0.028869587,0.035093169,0.227234906,0.21304654,0.694977364,0.91187845,0.807657595
C83038,0.635393895,0.896126224,0.470414911,0.756585279,0.310688459,0.239932412,0.504506076,0.54907638,0.890055938,0.271765145,0.591817173,0.612966795,0.907271209,0.907501137,0.88457705,0.877854238,0.963030082,0.963095762,0.96817807,0.812853067,0.471627206,0.62196086,0.037052518,0.46581731,0.97133414,0.041936548,0.324339353,0.007480858,0.005340376,0.171057004,0.245265219,0.649169269,0.914282178,0.709737375
C83039,0.751177417,0.756262461,0.704580378,0.622712507,0.401392933,0.336298924,0.464660064,0.613937045,0.36787921,0.596771933,0.675718118,0.521334546,0.818226979,0.769768628,0.773470441,0.826899555,0.793868639,0.860493465,0.832382129,0.756563081,0.395993121,0.600549529,0.024309315,0.335426704,0.979051869,0.03506741,0.396989234,0.028319844,0.040125395,0.221745534,0.205569458,0.580093279,0.942866349,0.814643758
C83040,0.658863442,0.863123801,0.300119352,0.742141194,0.516901722,0.306651752,0.447332683,0.616114543,0.626430611,0.460801786,0.657070031,0.50432038,0.834682935,0.802932468,0.813302676,0.903969808,0.86420511,0.898504244,0.907520341,0.750344641,0.552918952,0.757178217,0.040831126,0.590512453,0.919909027,0.034498398,0.294070096,0,0.109480812,0.194106525,0.20243334,0.523297212,0.918949481,0.767342307
C83041,0.774340119,0.93723164,0.421022784,0.747686434,0.418015891,0.464384308,0.486381896,0.653820341,0.574698418,0.523701876,0.70794024,0.553051379,0.932493577,0.90505016,0.92931744,0.935616468,0.947634931,0.975347663,0.925708133,0.900351368,0.398490301,0.604341899,0.062230297,0.404693309,0.910370538,0.039388606,0.292549608,0.018923704,0.060732283,0.183543038,0.268875545,0.566210701,0.897026017,0.799825643
C83042,0.484721468,0.799016255,0.692404998,0.591689114,0.238525157,0.191401845,0.490105768,0.615338981,0.585573272,0.405476538,0.553820582,0.387780746,0.797625579,0.797234981,0.805306322,0.758316439,0.885116037,0.92130514,0.904721578,0.692525787,0.507046498,0.687169052,0.055337119,0.495156478,0.993585847,0.034867554,0.355596681,0.007118106,0.156043252,0.295291243,0.179337336,0.501857837,0.914888956,0.698813313
C83043,0.42432181,0.881072312,0.359878949,0.660093822,0.340781641,0.37295463,0.464186284,0.669220555,0.670872711,0.418457652,0.616507893,0.539082714,0.868052812,0.85384393,0.885224487,0.843493304,0.898340855,0.968002131,0.971278004,0.80714991,0.458882038,0.596275193,0.048248593,0.336026816,0.979362215,0.033523955,0.326186074,0.038074282,0.021210013,0.292730494,0.220747524,0.63573717,0.889027363,0.868745824
C83044,0.3350351,0.755033757,0.557692305,0.643157932,0.544144331,0.249805746,0.362523791,0.548636817,0.651052713,0.273123573,0.544267592,0.536285153,0.847405484,0.895137337,0.86911366,0.787098465,0.832222899,0.964487238,0.908509357,0.651605582,0.472668051,0.516873408,0.031801181,0.269466782,0.908482014,0.023173225,0.217725073,0.037116559,0.078173417,0.138063918,0.217356201,0.597401765,0.948519618,0.667241783
C83045,0.374538513,0.761878164,0.465969487,0.581242083,0.425606842,0.314121792,0.392538253,0.662304778,0.60030763,0.622346776,0.516061125,0.692098725,0.779855747,0.694448773,0.693848927,0.799666022,0.831273215,0.847668142,0.880876182,0.674846938,0.529141651,0.643422282,0.068789806,0.408936279,0.949037385,0.045290441,0.385701459,0.105729373,0.097026665,0.249560381,0.155534185,0.474237576,0.914527338,0.780358386
C83046,0.878552467,0.962881193,0.545647167,0.853668157,0.338764016,0.402951116,0.470201469,0.7026732,0.675637587,0.425372482,0.811581843,0.365526852,0.896913134,0.844689197,0.856291979,0.873550967,0.906661317,0.97672565,0.97621113,0.863431964,0.305408489,0.637952265,0.010391062,0.61237149,0.938257881,0.027591281,0.218544486,0.007253097,0.055399578,0.302911501,0.203678871,0.524673443,0.906001352,0.84161713
C83048,0.621508123,0.85529788,0.317154678,0.687133689,0.416887131,0.324965897,0.335248993,0.635039853,0.526501523,0.456444147,0.577684879,0.356548662,0.76758391,0.706542764,0.765910425,0.673491729,0.921617268,0.900838896,0.868070546,0.626245054,0.398113482,0.570920283,0.053789545,0.364389723,0.929055677,0.00619611,0.252047128,0.019879774,0.054677678,0.202401447,0.198071509,0.582683902,0.850482542,0.733950503
C83051,0.505836368,0.859911683,0.632571142,0.698330272,0.412053044,0.205702703,0.388475763,0.693705733,0.632367506,0.246241755,0.657516119,0.454467835,0.85522261,0.839769876,0.877062377,0.832081114,0.883165658,0.955230395,0.927629702,0.783996095,0.486845337,0.577919119,0.06461421,0.590826032,0.831045066,0.022326034,0.166069903,0.120738326,0.071479714,0.152369698,0.274011946,0.463244974,0.873169239,0.753305511
C83052,0.946565641,0.985085544,0.22268553,0.917377111,0.291122698,0.446805383,0.495892768,0.806499982,0.955075714,0.399492123,0.918139925,0.654370422,0.977884895,0.950299587,0.944702433,0.932382746,0.938143727,0.989426323,0.973726814,0.969209554,0.160923453,0.619457743,0.041592879,0.216896438,0.94737068,0.032221488,0.245437342,0.079660243,0.008948774,0.210356998,0.20841315,0.601492067,0.96642954,0.977024402
C83053,0.846433207,0.90553327,0.598178897,0.582919669,0.38098116,0.501546301,0.614866199,0.63650451,0.476636989,0.428972295,0.781691306,0.367761269,0.909917327,0.917317041,0.873483351,0.919368432,0.95695282,0.95088355,0.944383679,0.880830154,0.281223112,0.613407217,0.021819263,0.63647391,0.914055655,0.063188845,0.364552304,0.058369464,0.060536837,0.23171013,0.180441087,0.56294411,0.965085628,0.80660476
C83055,0.948564573,0.99047258,0.622910285,0.85451164,0.37820195,0.660843205,0.505926388,0.787605257,0.834755597,0.20562985,0.767264519,0.406061355,0.916136575,0.93003885,0.886883756,0.888947516,1,0.967767364,0.967651208,0.912189251,0.330602601,0.601802333,0.027058229,0.757422728,1,0.029510669,0.339961717,0.02638131,0.099371408,0.293765574,0.122788813,0.637601146,0.911591013,0.811147602
C83056,0.195485607,0.589590231,0.450365091,0.410946853,0.461761229,0.055861306,0.373889311,0.271393731,0.670658758,0.397826961,0.311268565,0.298917538,0.861605093,0.838742441,0.894232678,0.716816651,0.927195526,0.93869125,0.92743905,0.537163928,0.562771271,0.610358038,0.091114872,0.417878621,0.959661259,0.029468876,0.366678057,0,0.067569136,0.289051692,0.212379391,0.597700245,0.905195575,0.598432346
C83057,0.264821409,0.778636075,0.376147024,0.685001515,0.564001925,0.197469872,0.379258185,0.327836205,0.666576772,0.483324196,0.363248346,0.50125335,0.813863315,0.817436964,0.807876926,0.825273887,0.941256364,0.947829802,0.941081595,0.599396725,0.650118771,0.668009784,0.034126557,0.514035551,0.930783163,0.006947198,0.204944432,0.074948225,0.033560735,0.277728968,0.313726292,0.601170054,0.894359703,0.705330856
C83058,0.720870813,0.939075722,0.413868611,0.840504616,0.433766283,0.493051821,0.444704736,0.803603026,0.97197068,0.232950136,0.782762912,0.711278697,0.921235355,0.929023541,0.871705666,0.981679241,0.976105541,0.976531631,0.960437404,0.928917585,0.285787854,0.707153802,0.030284217,0.555002811,0.987868642,0.035362075,0.346727404,0.017912144,0.08647734,0.192968055,0.197418256,0.612224136,0.966835963,0.810748912
C83059,0.340087937,0.880335909,0.639569208,0.762215065,0.449559566,0.154963472,0.328026234,0.617720651,0.470533385,0.469175416,0.551548419,0.582250875,0.810013931,0.837284592,0.805884524,0.681643344,0.921350977,0.906340881,0.923747315,0.741786242,0.459440101,0.564819889,0.03447915,0.544680919,0.976931154,0.021413676,0.214204245,0.078258809,0.044644838,0.158641153,0.326378121,0.534412791,0.933248438,0.723086247
C83060,0.193854305,0.81361711,0.430831049,0.607905395,0.353077067,0.250369291,0.354433999,0.672175067,0.5532496,0.496603228,0.505881381,0.479868743,0.74001456,0.740845968,0.773725287,0.720228131,0.854172461,0.88922585,0.92904567,0.604333419,0.50184937,0.744759928,0.046164913,0.461634757,0.939228134,0.024418922,0.270726926,0.036557912,0.102984262,0.171739773,0.274054488,0.528185281,0.867939523,0.748123731
C83061,0.354775065,0.778164329,0.505597001,0.583175734,0.375737763,0.222473146,0.351683455,0.479439322,0.510079968,0.423160063,0.381618333,0.546162595,0.882363149,0.888386035,0.822543441,0.846136827,0.90651085,0.960319881,0.945212226,0.617272981,0.605188916,0.612359496,0.022823301,0.666269611,0.977946549,0.026987712,0.322464268,0.006069421,0.041293394,0.168823258,0.184301076,0.635017914,0.993138222,0.626197775
C83062,0.494243074,0.859612968,0.51706212,0.774993921,0.173751222,0.254594691,0.458066063,0.504807421,0.536318064,0.344824133,0.429704018,0.351553076,0.87203291,0.835259926,0.851290131,0.762372597,0.933485499,0.943798024,0.898941787,0.684517151,0.364125872,0.601776157,0.023248782,0.586930255,1,0.025696463,0.280105171,0.012113543,0.05342742,0.1350521,0.217695165,0.473798588,0.923905879,0.686619689
C83063,0.423875986,0.849698436,0.569470085,0.524246641,0.522636136,0.331733866,0.44401999,0.589532875,0.357568089,0.602186222,0.412068418,0.458078405,0.863885581,0.879550986,0.868484311,0.854149221,0.868506633,0.955553592,0.953502626,0.652703347,0.565886784,0.654720543,0.077776044,0.467074416,0.982418904,0.038684142,0.339070573,0.023115674,0.051672797,0.176105182,0.274028679,0.429824482,0.956955655,0.586916425
C83064,0.161655456,0.674569497,0.662249018,0.657832911,0.212493967,0.067769627,0.259101116,0.434101122,0.577566509,0.300825702,0.317934057,0.27882735,0.782746136,0.725870396,0.673661178,0.726520847,0.801738017,0.947299467,0.933825126,0.474143697,0.640214455,0.712996024,0.046031945,0.342183606,0.97973385,0.026978461,0.500430072,0.030786111,0.183143555,0.230964686,0.077168158,0.430778806,0.917747083,0.645948866
C83065,0.577761327,0.888444114,0.532504267,0.747180707,0.223903723,0.242104075,0.337440111,0.550442785,0.602223268,0.523986583,0.606319658,0.381060514,0.900797779,0.873867437,0.893244681,0.762269838,0.905967792,0.939021279,0.947887377,0.729492143,0.360497438,0.576688892,0.061947731,0.723141181,0.995604134,0.028236302,0.294200044,0.016292698,0.072706467,0.244421005,0.270185303,0.549382633,0.923019017,0.798860935
C83067,0.884221313,0.924553595,0.274252434,0.825478332,0.650439441,0.780087953,0.606119352,0.829779979,0.653825358,0.230781939,0.717043338,0.705870026,0.960249472,0.95161016,0.960658702,0.972094598,1,0.985399246,0.974809121,0.88773422,0.3164761,0.581454353,0.03948243,0.703512015,0.992525775,0.033245743,0.355771549,0,0.04163623,0.186662535,0.17081169,0.624168132,0.952733043,0.8314109
C83072,0.516777988,0.813196496,0.295976679,0.77795539,0.57620946,0.45032544,0.330360486,0.715497445,0.683755267,0.498018394,0.592353996,0.498684988,0.850810356,0.809487592,0.818847609,0.83847547,0.898055901,0.955874272,0.885855077,0.757149362,0.40677188,0.569681939,0.108903739,0.662378244,0.942902236,0.0382002,0.268641221,0.023674219,0.046248936,0.180211272,0.254629202,0.508387333,0.978237327,0.889674074
